emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
happy,0.4237896800041199,0.1826150268316269,0.9035420417785645,0.2496381253004074,0.9279902577400208,1.0,0.7508598566055298,0.9595388174057008,1.0,0.948402225971222,0.6096400618553162,0.1397180259227752,0.2037562727928161,1.0,0.3089675009250641,0.049312088638544,0.9999322891235352,0.6591758728027344,0.5683718919754028,0.8903116583824158
happy,0.2874547839164734,0.2606813013553619,0.15141062438488,0.2684586942195892,0.7936441898345947,1.0,0.5288330316543579,0.9777145385742188,1.0,0.9792055487632751,0.5927993059158325,0.0623810775578022,0.1571808457374572,1.0,0.2334545403718948,0.0068974131718277,0.9999986886978148,0.9258635640144348,0.0846938639879226,0.3859919905662536
happy,0.4964469969272613,0.5264389514923096,0.2915226519107818,0.397441953420639,0.8559039831161499,1.0,0.4621879160404205,0.4875158965587616,1.0,0.8941903710365295,0.7804186344146729,0.1883906722068786,0.1535946428775787,1.0,0.2390172332525253,0.0943254455924034,0.9986624717712402,0.4343792498111725,0.0892715230584144,0.0293550472706556
happy,0.3710792958736419,0.3972634077072143,0.2717092633247375,0.2470344454050064,0.8880997896194458,0.0,0.5784741640090942,0.7785166501998901,0.0,0.9388814568519592,0.6787453889846802,0.2576290369033813,0.2223081588745117,1.0,0.1435567736625671,0.0516230873763561,0.997864544391632,0.523230791091919,0.0582663677632808,0.143856793642044
happy,0.4011459350585937,0.1923688054084777,0.462162435054779,0.3349924087524414,0.6317245364189148,0.0,0.4205583333969116,0.0003598621697165,1.0,0.7162095904350281,0.6531772613525391,0.4514603316783905,0.2807554900646209,1.0,0.3901831209659576,0.3812288343906402,0.998658299446106,0.4454282522201538,0.1399299353361129,0.1884132027626037
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.62343829870224,0.5215444564819336,0.2506616711616516,0.3078352510929107,0.8496510982513428,1.0,0.4548198878765106,0.9801158905029296,0.0,0.933258891105652,0.7330750823020935,0.2843437194824219,0.2207261174917221,1.0,0.2134017646312713,0.0553417913615703,0.9997817873954772,0.5360312461853027,0.0522764436900615,0.2139351963996887
happy,0.5768988132476807,0.5443463325500488,0.4151483178138733,0.4237814545631408,0.4676245450973511,1.0,0.3878014981746673,0.0055221766233444,0.0,0.7747925519943237,0.6208287477493286,0.1716548651456833,0.4874407649040222,1.0,0.4008492827415466,0.172658309340477,0.9988044500350952,0.1882248371839523,0.0684402659535408,0.2456660717725753
happy,0.2455907464027404,0.2812002599239349,0.3045058846473694,0.2728779315948486,0.7881771922111511,1.0,0.502697765827179,0.453300267457962,0.0,0.7845429182052612,0.8781902194023132,0.4411096572875976,0.451560378074646,1.0,0.3654407560825348,0.6849340796470642,0.988049566745758,0.2152986675500869,0.1421723812818527,0.576352596282959
happy,0.3118440806865692,0.3195736110210418,0.4500770568847656,0.3406287431716919,0.7063103318214417,1.0,0.3944723606109619,0.8900253176689148,0.0,0.9341974258422852,0.6260736584663391,0.0721872001886367,0.2915437817573547,1.0,0.2902638018131256,0.0788750499486923,0.9990459084510804,0.4942871928215027,0.0630063116550445,0.2216455340385437
happy,0.2029253542423248,0.1882370114326477,0.3231588900089264,0.2831935584545135,0.6179088354110718,1.0,0.4851485788822174,0.8668386340141296,0.0,0.7826483249664307,0.7103771567344666,0.3416692316532135,0.42024627327919,1.0,0.2310082465410232,0.2784407138824463,0.9150823950767516,0.1110631749033927,0.1035449057817459,0.4612881541252136
happy,0.4859885275363922,0.4756736755371094,0.2882471084594726,0.6404125690460205,0.3842029869556427,0.0,0.1891269832849502,0.5913379788398743,0.0,0.4567204415798187,0.645480215549469,0.4858554899692535,0.5166081786155701,1.0,0.6005164980888367,0.1870763301849365,0.903175950050354,0.3440593183040619,0.4499678313732147,0.0713997036218643
happy,0.354904443025589,0.2355457097291946,0.4807090163230896,0.3311879336833954,0.7748910784721375,1.0,0.4603901207447052,0.1405279636383056,0.0,0.7891994714736938,0.761272668838501,0.561045229434967,0.31407031416893,1.0,0.2384538501501083,0.3486887216567993,0.9666916728019714,0.504876434803009,0.0639509335160255,0.0383311994373798
happy,0.475467324256897,0.3423345983028412,0.5307141542434692,0.3500428795814514,0.8661810159683228,1.0,0.4036100208759308,0.0466760694980621,1.0,0.8549408912658691,0.8805205225944519,0.1596520096063614,0.3302606642246246,1.0,0.4021584093570709,0.0550676919519901,0.9964697360992432,0.2727566361427307,0.0630409568548202,0.3883691728115082
happy,0.4400324523448944,0.1830527484416961,0.5426704287528992,0.2429383844137191,0.8959966897964478,1.0,0.4533250629901886,0.1074948385357856,1.0,0.9325301051139832,0.6612935066223145,0.1197603121399879,0.1726368814706802,1.0,0.3121150732040405,0.0277071818709373,0.9979702830314636,0.2202767133712768,0.0794448778033256,0.3352455496788025
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.438122808933258,0.4082409143447876,0.655775249004364,0.2533600032329559,0.9226478338241576,1.0,0.7088526487350464,0.940064251422882,1.0,0.975328266620636,0.7278067469596863,0.3233111500740051,0.2411604523658752,1.0,0.1498443335294723,0.0449213311076164,0.9997891783714294,0.5238255858421326,0.1413136571645736,0.2797418534755707
happy,0.3583820164203644,0.2209733575582504,0.2040860950946808,0.4571834206581116,0.126365453004837,0.0,0.1588597297668457,0.135370135307312,1.0,0.1503186672925949,0.608687698841095,0.2121628373861313,0.403078019618988,1.0,0.4332422018051147,0.5855016112327576,0.15784353017807,0.0576463490724563,0.1948835700750351,0.0699450075626373
happy,0.5211723446846008,0.3151890933513641,0.3502765595912933,0.4292949438095093,0.7048652768135071,1.0,0.3560713529586792,0.8412933349609375,0.0,0.8795251846313477,0.7998495697975159,0.1583432853221893,0.2127661108970642,1.0,0.379101037979126,0.0235813315957784,0.9979287385940552,0.2757661938667297,0.1136683151125907,0.0555083751678466
happy,0.5128982067108154,0.3696472346782684,0.2601686418056488,0.3653165400028229,0.9073291420936584,1.0,0.629223644733429,0.4198260307312011,0.0,0.9207616448402404,0.4599644839763641,0.1812193840742111,0.3063274025917053,1.0,0.1742683351039886,0.0620266646146774,0.99950110912323,0.5378812551498413,0.1189421340823173,0.7473539710044861
happy,0.2714510858058929,0.1963298618793487,0.3760444819927215,0.2529613077640533,0.9141079783439636,1.0,0.769623339176178,0.9091410636901855,1.0,0.9669405817985536,0.8407698273658752,0.1169793233275413,0.1919833272695541,1.0,0.3764295578002929,0.3914928436279297,0.9952899217605592,0.3874402940273285,0.0633477792143821,0.7311790585517883
happy,0.4007241129875183,0.363128125667572,0.1003986969590187,0.4266282916069031,0.811640202999115,0.0,0.538476824760437,0.5096973776817322,0.0,0.9105281829833984,0.8481228351593018,0.1157412752509117,0.2883963584899902,1.0,0.4061654508113861,0.0194988436996936,0.9970216155052184,0.3946365714073181,0.0756522044539451,0.1324499696493148
happy,0.2995122671127319,0.3037289977073669,0.3344848752021789,0.2633227407932281,0.7330538630485535,1.0,0.4637172520160675,0.8725305199623108,1.0,0.7765964269638062,0.7748901844024658,0.1381026357412338,0.460739254951477,1.0,0.4238529801368713,0.2656684815883636,0.7855347990989685,0.253132551908493,0.4210439324378967,0.7404425740242004
happy,0.3304592370986938,0.0856021717190742,0.2073749303817749,0.3369432091712951,0.3602555990219116,1.0,0.1520322561264038,0.0018989037489518,1.0,0.2235502153635025,0.7273191213607788,0.6347209811210632,0.5186136960983276,0.0,0.4073528051376343,0.4336073994636535,0.2542382776737213,0.0476362854242324,0.2562382221221924,0.0365329012274742
happy,0.5080704092979431,0.4642036855220794,0.4024395644664764,0.4895940124988556,0.1698189675807953,1.0,0.1337500214576721,0.0773988366127014,0.0,0.3150928914546966,0.4397056996822357,0.2674145698547363,0.5637454390525818,1.0,0.5104609131813049,0.4667508006095886,0.960134208202362,0.2204955816268921,0.2062399089336395,0.0437750443816185
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.39207324385643,0.3894277811050415,0.1310110241174698,0.475055992603302,0.844961404800415,1.0,0.6264342069625854,0.9785996675491332,1.0,0.9147866368293762,0.8117595314979553,0.3868279159069061,0.248923197388649,1.0,0.3634312450885772,0.0387169644236564,0.9984310269355774,0.2096729278564453,0.1005713567137718,0.1194170489907264
happy,0.7190755009651184,0.4713601469993591,0.5862889885902405,0.3358200788497925,0.2421942502260208,1.0,0.3593630790710449,0.0123159736394882,1.0,0.2537605166435241,0.4389506578445434,0.3847724795341491,0.5354626178741455,1.0,0.5979089736938477,0.1556085497140884,0.9941204190254213,0.609881579875946,0.0832456424832344,0.239222913980484
happy,0.4171155393123626,0.2183699905872345,0.2075633108615875,0.2922788262367248,0.7538772225379944,1.0,0.4077218770980835,0.9557348489761353,1.0,0.9493935704231262,0.6344299912452698,0.1209334284067154,0.2279528975486755,1.0,0.1704132407903671,0.4326683282852173,0.8855999112129211,0.1287083625793457,0.3711942434310913,0.2816345393657684
happy,0.2820464968681335,0.3851048350334167,0.767078697681427,0.2532244324684143,0.8909603953361511,1.0,0.570772647857666,0.9979199767112732,0.0,0.9270157217979432,0.8054916262626648,0.1445456147193908,0.2772139608860016,1.0,0.2786490619182586,0.1359659880399704,0.9894466400146484,0.3973223865032196,0.1137377023696899,0.341390997171402
happy,0.7794252038002014,0.7422739863395691,0.4107729196548462,0.6607502698898315,0.211789384484291,1.0,0.1985841393470764,0.3116293847560882,0.0,0.2541697919368744,0.4543842673301697,0.6090093851089478,0.3392626047134399,1.0,0.7641513347625732,0.0306599158793687,0.9945999383926392,0.7632275223731995,0.0186417233198881,0.1826024353504181
happy,0.3079559803009033,0.1481999009847641,0.2002560049295425,0.5398266911506653,0.5754662156105042,1.0,0.2305496931076049,0.5684322118759155,1.0,0.7492257952690125,0.6294125914573669,0.2903048694133758,0.407474935054779,1.0,0.4804961383342743,0.6120317578315735,0.3735560178756714,0.1247601062059402,0.6475690603256226,0.0730471089482307
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.3561603724956512,0.2819924056529999,0.4447207748889923,0.2955913543701172,0.537991464138031,0.0,0.3180850446224212,0.9833341240882874,1.0,0.8657343983650208,0.7273803353309631,0.5198287963867188,0.3415005803108215,1.0,0.6676917672157288,0.0509913638234138,0.9692376852035522,0.3686117529869079,0.0537029616534709,0.093064934015274
happy,0.3470255434513092,0.3979823291301727,0.2240555137395858,0.3746245503425598,0.183104857802391,1.0,0.2967439889907837,0.0685570985078811,0.0,0.3122007548809051,0.5819808840751648,0.3517466783523559,0.4043316841125488,1.0,0.6204304695129395,0.6082841157913208,0.0514938980340957,0.0386258289217948,0.5114752650260925,0.171863168478012
happy,0.4726510643959045,0.4755226671695709,0.3737886250019073,0.6782665252685547,0.0653218701481819,0.0,0.1119738146662712,0.0413550026714801,0.0,0.0220831371843814,0.2069031745195388,0.6385803818702698,0.5356088280677795,0.0,0.6548072099685669,0.1394994556903839,0.9703200459480286,0.6412120461463928,0.0601571537554264,0.0962679684162139
happy,0.2872073948383331,0.0699237436056137,0.2107095867395401,0.3465138375759125,0.4762698709964752,1.0,0.2425886839628219,0.7920153141021729,0.0,0.7256460785865784,0.656932532787323,0.0950807407498359,0.3587058186531067,0.0,0.6599940657615662,0.4795238375663757,0.3439173698425293,0.1507155746221542,0.2211893051862716,0.0460025444626808
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.6925142407417297,0.504769504070282,0.0716519281268119,0.6299294829368591,0.0890870466828346,0.0,0.1206726431846618,0.0002890988544095,1.0,0.0566800646483898,0.2819047570228576,0.1210522353649139,0.4452363848686218,0.0,0.4162638783454895,0.4278701245784759,0.0083137499168515,0.1140628829598426,0.0827394947409629,0.0381197370588779
happy,0.2499746978282928,0.1175857633352279,0.230429470539093,0.4691749513149261,0.1231589168310165,0.0,0.2134012728929519,0.0311756338924169,0.0,0.2738236486911773,0.5649352073669434,0.2966330945491791,0.3461002111434936,1.0,0.5684179663658142,0.5668856501579285,0.0049298405647277,0.1379905641078949,0.2104521244764328,0.1205633655190467
happy,0.312154084444046,0.22914619743824,0.2739657759666443,0.2353849411010742,0.5644931197166443,1.0,0.474453866481781,0.0655780956149101,0.0,0.9177453517913818,0.6690893173217773,0.6311785578727722,0.5042157769203186,0.0,0.4772236049175262,0.6216202974319458,0.605023205280304,0.1430673599243164,0.2677519619464874,0.2707343101501465
happy,0.4237089157104492,0.3346482813358307,0.2521523535251617,0.2763524353504181,0.368025004863739,0.0,0.4751823544502258,0.0368338301777839,0.0,0.2154804617166519,0.2448441386222839,0.1042997613549232,0.5762802362442017,1.0,0.2570300996303558,0.4143457412719726,0.9286999702453612,0.046115692704916,0.4902538955211639,0.6227675676345825
happy,0.6295149922370911,0.6028019785881042,0.4054986834526062,0.7101796269416809,0.1782076358795166,0.0,0.2354407757520675,0.3766741454601288,1.0,0.155297189950943,0.5460935831069946,0.8501367568969727,0.3164178133010864,1.0,0.4933306276798248,0.0250632744282484,0.9939950108528136,0.7132667303085327,0.0492947362363338,0.1692306697368621
happy,0.1787622421979904,0.2086816579103469,0.3386643230915069,0.2532593607902527,0.7415974736213684,1.0,0.4837545752525329,0.9771890640258788,1.0,0.9664917588233948,0.8010773658752441,0.4411293268203735,0.2429601103067398,1.0,0.2229587435722351,0.0267039723694324,0.9986135959625244,0.8163890242576599,0.0987905263900756,0.1690828651189804
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.4890095591545105,0.3821801543235779,0.352189302444458,0.3845691978931427,0.1035292670130729,0.0,0.1441325396299362,0.0037381786387413,0.0,0.1686208844184875,0.5778080821037292,0.1244617700576782,0.4424289166927337,1.0,0.423317551612854,0.5291652679443359,0.5524868369102478,0.0741693824529647,0.4958508908748626,0.03262634947896
happy,0.3657959997653961,0.3613697290420532,0.2636004984378814,0.3014456927776336,0.8843240737915039,1.0,0.457811176776886,0.9925600290298462,1.0,0.7823822498321533,0.6563090085983276,0.2829629480838775,0.4773905873298645,1.0,0.1644020676612854,0.4316293597221374,0.9298170804977416,0.3169654607772827,0.1853737831115722,0.8707505464553833
happy,0.5627459287643433,0.5127094984054565,0.6498794555664062,0.4235965609550476,0.3891700804233551,1.0,0.234971672296524,0.0378393642604351,0.0,0.5643665194511414,0.4892332255840301,0.1283420622348785,0.5340937972068787,1.0,0.8346959948539734,0.7113725543022156,0.3704126477241516,0.1785791218280792,0.1080480888485908,0.1005189418792724
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.4272443652153015,0.2194214463233947,0.3724276125431061,0.2834351360797882,0.2931238710880279,1.0,0.3754354119300842,0.2808426320552826,0.0,0.2391245067119598,0.3134514689445495,0.5659600496292114,0.4017336368560791,1.0,0.6371414661407471,0.4629480242729187,0.4085952639579773,0.2523684203624725,0.3954952657222748,0.5726429224014282
happy,0.2651034891605377,0.2705886960029602,0.2360958456993103,0.2556370198726654,0.8899787664413452,1.0,0.5029469132423401,0.9986316561698914,0.0,0.9893409609794616,0.7497429251670837,0.2573738694190979,0.1173465624451637,1.0,0.0667225420475006,0.0140810525044798,0.9999849796295166,0.1710894703865051,0.056960429996252,0.3427737057209015
happy,0.3905785083770752,0.5317574143409729,0.2874892950057983,0.3292430937290191,0.7706910371780396,1.0,0.3083168268203735,0.9846482276916504,0.0,0.7716600894927979,0.701288104057312,0.7469881176948547,0.3981475532054901,1.0,0.3756988942623138,0.3175417184829712,0.9930393099784852,0.2223828136920929,0.1832466274499893,0.8029685616493225
happy,0.3204298913478851,0.1635093688964843,0.3807527124881744,0.3132727146148681,0.5452155470848083,1.0,0.4318931996822357,0.981730580329895,1.0,0.9655833840370178,0.7167936563491821,0.4117675423622131,0.4164759516716003,1.0,0.6711986064910889,0.0781634002923965,0.9982507824897766,0.1417345404624939,0.2042764276266098,0.1577744781970977
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.3341927230358124,0.1841188669204712,0.4356908500194549,0.3023318946361542,0.8044365644454956,1.0,0.3255149126052856,0.9437825083732604,1.0,0.8351515531539917,0.6113309264183044,0.2578349709510803,0.3001689016819,1.0,0.2439761310815811,0.016442846506834,0.9994712471961976,0.554419219493866,0.1904287934303283,0.286901980638504
happy,0.2594190835952759,0.2631034553050995,0.5667940974235535,0.2339886426925659,0.874175488948822,1.0,0.5921209454536438,0.4845147430896759,1.0,0.8577691912651062,0.5178999900817871,0.2374956309795379,0.2880789637565613,1.0,0.1486966162919998,0.1764905005693435,0.994636595249176,0.2663105428218841,0.1861162334680557,0.7889367341995239
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.2612263858318329,0.2215087711811065,0.0628247112035751,0.2792483866214752,0.4983495771884918,0.0,0.4824775755405426,0.6335407495498657,0.0,0.5591242909431458,0.4964923858642578,0.3334932029247284,0.5694265365600586,0.0,0.3145735263824463,0.6950695514678955,0.7768427729606628,0.0957603901624679,0.1952638626098632,0.2524262070655823
happy,0.4452254772186279,0.2549885809421539,0.2231469452381134,0.2922148704528808,0.7823984622955322,1.0,0.5640904903411865,0.6725409030914307,1.0,0.9478944540023804,0.7311646342277527,0.1086273714900016,0.1761073917150497,1.0,0.1353749185800552,0.0092756347730755,0.999946355819702,0.5914871692657471,0.1002124324440956,0.1943527460098266
happy,0.4902558028697967,0.5353291630744934,0.2976973056793213,0.3803628981113434,0.8183756470680237,1.0,0.5626888275146484,0.523841381072998,0.0,0.9259732365608216,0.8604246973991394,0.1115430891513824,0.2474657893180847,1.0,0.2951036095619201,0.0448290556669235,0.9985114932060242,0.6683720350265503,0.0984537601470947,0.6237311959266663
happy,0.5982206463813782,0.6612914800643921,0.1069311797618866,0.3166534304618835,0.2353806048631668,0.0,0.2813559770584106,0.941598415374756,1.0,0.2107416242361068,0.2806243896484375,0.6510311961174011,0.4356586933135986,0.0,0.6660605669021606,0.5512762069702148,0.9595023989677428,0.4887292683124542,0.4980561435222626,0.9508581161499025
happy,0.5679150819778442,0.2768304347991943,0.6518362760543823,0.2287213057279586,0.375691145658493,1.0,0.6200886964797974,0.6894878149032593,0.0,0.4773162603378296,0.6355080604553223,0.1668051034212112,0.4890461266040802,0.0,0.6999137997627258,0.6583162546157837,0.1149185076355934,0.1354209035634994,0.2987754940986633,0.3600421547889709
happy,0.3587982952594757,0.2452236860990524,0.325658917427063,0.3487140536308288,0.7067991495132446,1.0,0.5194299817085266,0.5516624450683594,0.0,0.9512712955474854,0.757615327835083,0.193282350897789,0.1149006411433219,1.0,0.1832147985696792,0.0235124789178371,0.9996548891067504,0.224749743938446,0.1094245091080665,0.2649264335632324
happy,0.4995909631252289,0.4819357395172119,0.2137776613235473,0.3195543885231018,0.1522942781448364,1.0,0.2573383748531341,0.0033194969873875,0.0,0.2157709449529647,0.4118529558181762,0.4169358611106872,0.4661993384361267,0.0,0.3718280792236328,0.351669579744339,0.7744426131248474,0.3122347891330719,0.0661116912961006,0.4620693325996399
happy,0.4158636331558227,0.7039980888366699,0.2685973644256592,0.4327923357486725,0.3019567131996155,1.0,0.2243642359972,0.3270770311355591,1.0,0.422224760055542,0.5163914561271667,0.1138065531849861,0.4292825162410736,1.0,0.5404912233352661,0.502939760684967,0.206924170255661,0.1245210096240043,0.0377820804715156,0.1627286523580551
happy,0.6112204194068909,0.7209787964820862,0.1837487071752548,0.492073655128479,0.1497974097728729,0.0,0.2684916853904724,0.2764099240303039,0.0,0.2080152928829193,0.4433153867721557,0.75751793384552,0.4836596250534057,1.0,0.5546013116836548,0.6101481914520264,0.1401407420635223,0.2531620860099792,0.2463700920343399,0.2788075804710388
happy,0.3701397180557251,0.069893904030323,0.301000565290451,0.3201690018177032,0.6756596565246582,1.0,0.3204868137836456,0.8419516682624817,0.0,0.6695767641067505,0.7080963850021362,0.2076014876365661,0.4844411313533783,1.0,0.4606741368770599,0.0357270613312721,0.9974187612533568,0.2429966032505035,0.0729166120290756,0.2548117935657501
happy,0.4725998640060425,0.5205203294754028,0.2982099652290344,0.3786524534225464,0.6506746411323547,0.0,0.5111525058746338,0.0626368299126625,0.0,0.7762684226036072,0.7592283487319946,0.3530853688716888,0.4306844472885132,0.0,0.5415137410163879,0.5340483784675598,0.0864772498607635,0.0420203618705272,0.494140475988388,0.8038942813873291
happy,0.3710394501686096,0.1730839014053344,0.2365630716085434,0.2489046603441238,0.8678107857704163,1.0,0.4287887215614319,0.9301385283470154,0.0,0.8951823711395264,0.525521457195282,0.3016864061355591,0.4362013041973114,1.0,0.2382076680660247,0.0719420164823532,0.99774432182312,0.3007166981697082,0.0610528439283371,0.2888692915439605
happy,0.3235446810722351,0.3636566996574402,0.5535749793052673,0.3380516469478607,0.7245030999183655,1.0,0.5940349102020264,0.2093612551689148,0.0,0.623980700969696,0.4749292135238647,0.3012140691280365,0.1989109963178634,1.0,0.1938377022743225,0.0168051589280366,0.9981454610824584,0.7975412011146545,0.0503121279180049,0.2380501627922058
happy,0.3387188017368316,0.2038215696811676,0.6903223395347595,0.2658723294734955,0.8768705725669861,1.0,0.5419740080833435,0.8624165654182434,0.0,0.9461058974266052,0.8659750819206238,0.191874697804451,0.1723431944847107,1.0,0.1986216008663177,0.1325469762086868,0.9983083009719848,0.2708176076412201,0.1485620886087417,0.2245406806468963
happy,0.279579758644104,0.3267920911312103,0.1670896857976913,0.2830025553703308,0.8854469060897827,1.0,0.487134039402008,0.9934183359146118,0.0,0.9572201371192932,0.5875925421714783,0.3482454419136047,0.2718915641307831,1.0,0.4636711180210113,0.0241259932518005,0.9996986389160156,0.5273410677909851,0.1149449124932289,0.3243095278739929
happy,0.4583737850189209,0.4400062263011932,0.2000029385089874,0.4311619699001312,0.4017344713211059,1.0,0.4515661001205444,0.8910602927207947,1.0,0.2953259944915771,0.4613637626171112,0.2136033773422241,0.2467372268438339,1.0,0.4062922894954681,0.0125470999628305,0.9998550415039062,0.6416496634483337,0.1614868491888046,0.3367895185947418
happy,0.5517391562461853,0.532754123210907,0.4516057670116424,0.3970528244972229,0.8664898872375488,1.0,0.4061064422130584,0.2328121215105056,0.0,0.8907290101051331,0.8261538743972778,0.2375236302614212,0.4092664718627929,1.0,0.5302130579948425,0.0619823709130287,0.9969711303710938,0.202326238155365,0.0515080466866493,0.2129035592079162
happy,0.5665249824523926,0.3166479468345642,0.6555750370025635,0.281364232301712,0.8952956795692444,1.0,0.7604818344116211,0.97227680683136,0.0,0.92965430021286,0.8065613508224487,0.394444078207016,0.504554808139801,0.0,0.3764152526855469,0.7637093663215637,0.6944077014923096,0.2733697295188904,0.7323504686355591,0.7862401008605957
happy,0.4343392550945282,0.4998244643211365,0.0847494602203369,0.3401476740837097,0.7136692404747009,1.0,0.3275197446346283,0.3931845426559448,1.0,0.839781641960144,0.7454431056976318,0.2543722987174988,0.3123036623001098,1.0,0.4224860370159149,0.0600375905632972,0.999288022518158,0.5353084802627563,0.1474320590496063,0.1516148746013641
happy,0.4213570952415466,0.4548274278640747,0.3019125759601593,0.6931788325309753,0.5361272692680359,0.0,0.1969615072011947,0.8281709551811218,1.0,0.9137436747550964,0.7319279909133911,0.2094501405954361,0.4952614605426788,1.0,0.6704438924789429,0.5556997656822205,0.8782041668891907,0.1581595093011856,0.2821058630943298,0.0783432126045227
happy,0.2849125266075134,0.2909172475337982,0.5919560790061951,0.3373729586601257,0.5407942533493042,1.0,0.6365893483161926,0.8311288356781006,1.0,0.7929739356040955,0.6775424480438232,0.6784637570381165,0.459498792886734,1.0,0.681195855140686,0.3714452981948852,0.9992225170135498,0.407803326845169,0.3238812685012817,0.210655465722084
happy,0.6205326318740845,0.5054488182067871,0.1599595844745636,0.3561462163925171,0.3342598974704742,1.0,0.4572419226169586,0.0416158512234687,1.0,0.3560783565044403,0.5566332340240479,0.0580807290971279,0.3590728342533111,0.0,0.4728751182556152,0.5638827681541443,0.2503688335418701,0.1803059130907058,0.0772283375263214,0.8126394152641296
happy,0.4003263413906097,0.3961703777313232,0.466818243265152,0.4173023104667663,0.2562570571899414,0.0,0.1707402020692825,0.225171759724617,0.0,0.3462298512458801,0.7529507875442505,0.5649666786193848,0.5610170364379883,0.0,0.5803837776184082,0.7965825200080872,0.9722270965576172,0.258716344833374,0.4933042824268341,0.1162773892283439
happy,0.2002503722906112,0.1702876836061477,0.2745682895183563,0.275295227766037,0.8449505567550659,1.0,0.643563985824585,0.5002248883247375,0.0,0.9681879878044128,0.6954710483551025,0.1218858584761619,0.1914786398410797,1.0,0.1635511666536331,0.0433951131999492,0.9993860721588136,0.2807878851890564,0.3091700673103332,0.1671085059642791
happy,0.4169307351112366,0.2744879424571991,0.3723434805870056,0.3370822072029114,0.8111243844032288,1.0,0.3347864151000976,0.9272619485855104,0.0,0.8157053589820862,0.446719616651535,0.1488707214593887,0.4466395080089569,1.0,0.2750993072986603,0.3488923907279968,0.633816123008728,0.066589668393135,0.0701027959585189,0.0941041186451911
