emotion,AU01,AU02,AU04,AU05,AU06,AU07,AU09,AU10,AU11,AU12,AU14,AU15,AU17,AU20,AU23,AU24,AU25,AU26,AU28,AU43
neutral,0.28099608,0.21494247,0.32234094,0.33195668,0.18217562,0.0,0.3199594,0.11207426,1.0,0.21782249,0.36027917,0.07591107,0.46132296,0.0,0.67418236,0.45733476,0.02718175,0.052478764,0.7833988,0.22917327
fear,0.25028536,0.22577484,0.3832787,0.33057874,0.49891314,1.0,0.5170381,0.1032885,0.0,0.48509315,0.34622934,0.45690522,0.40461728,0.0,0.36235562,0.41065785,0.9246481,0.20604527,0.08108567,0.34296846
neutral,0.3848805,0.14070985,0.38912526,0.32436678,0.083547994,0.0,0.10684402,0.0010646817,1.0,0.07744085,0.32573074,0.33134273,0.551878,0.0,0.79925805,0.6862218,0.07770672,0.10558621,0.21367233,0.06465706
angry,0.39019018,0.44548824,0.3974368,0.46289933,0.2898984,1.0,0.5849067,0.90389854,1.0,0.4798631,0.34966806,0.184213,0.3985763,1.0,0.51453674,0.24526389,0.9462617,0.16590516,0.071309924,0.32349595
angry,0.21059227,0.17522755,0.75940293,0.2808768,0.4097386,1.0,0.81385976,0.5400211,1.0,0.24069725,0.25819358,0.2495684,0.54220814,0.0,0.35931394,0.51272386,0.09251822,0.07277668,0.07874845,0.5113637
surprise,0.24344386,0.08367172,0.24640611,0.32594147,0.15096897,1.0,0.4275691,0.29025754,0.0,0.18824825,0.21591908,0.224743,0.3967647,0.0,0.8233375,0.3394705,0.942617,0.19136916,0.120031066,0.48965952
happy,0.25534752,0.22610462,0.38213164,0.2988637,0.48215058,1.0,0.5699501,0.5082934,0.0,0.6146541,0.41593274,0.32185003,0.4480699,1.0,0.4842466,0.42402565,0.04770708,0.14853123,0.495154,0.8596704
sad,0.40334776,0.2795814,0.30903563,0.25979865,0.25678924,1.0,0.39268115,0.040469307,0.0,0.31696013,0.281151,0.23762351,0.54503274,0.0,0.6010035,0.4069983,0.39523774,0.07676384,0.53248465,0.52251506
neutral,0.25063077,0.2548127,0.086440206,0.29317898,0.22221123,1.0,0.321587,0.037324045,1.0,0.11454189,0.29689464,0.48902252,0.47415698,0.0,0.4216137,0.53911936,0.032903045,0.06232432,0.3571235,0.41788498
sad,0.25357988,0.13458247,0.24591571,0.3124985,0.27748957,0.0,0.34398392,0.006117659,0.0,0.31203452,0.6250125,0.70138365,0.42652574,0.0,0.5311812,0.6249196,0.03922349,0.0837459,0.3505914,0.1286335
angry,0.31341878,0.3042027,0.25154087,0.31463236,0.414837,1.0,0.5331579,0.099129565,0.0,0.25416428,0.34034967,0.16902213,0.4703881,0.0,0.43338603,0.15100808,0.9801666,0.16369832,0.2548359,0.3071685
disgust,0.41227707,0.24177252,0.5309251,0.32421824,0.11957062,0.0,0.25365457,0.009022513,0.0,0.06605568,0.42007598,0.14927205,0.50846916,0.0,0.4402463,0.22542392,0.126882,0.049537607,0.3495504,0.14344634
happy,0.27138892,0.27800328,0.12728475,0.25592488,0.6696407,1.0,0.25106633,0.86905074,1.0,0.82424,0.74814534,0.29877156,0.48576513,0.0,0.24031334,0.53447586,0.96619594,0.19829522,0.031703748,0.33118483
happy,0.3058223,0.32335192,0.3013138,0.2664493,0.6073235,0.0,0.5723792,0.080640234,0.0,0.771286,0.7484586,0.69798726,0.45321533,0.0,0.3772697,0.6422005,0.46083692,0.15492675,0.57292956,0.36924422
neutral,0.33056843,0.34887213,0.10809803,0.4478539,0.22534853,0.0,0.24541698,0.006083537,0.0,0.114274904,0.16835655,0.12364761,0.4946171,0.0,0.59774137,0.38509294,0.106629096,0.13897419,0.16134803,0.15185057
neutral,0.32510853,0.32295007,0.88369757,0.24392743,0.4778854,1.0,0.46858376,0.011575938,1.0,0.64428246,0.5522168,0.62900317,0.5473496,0.0,0.50874424,0.62320644,0.10556511,0.04025757,0.27712506,0.5216741
angry,0.37763387,0.30561727,0.77983946,0.3557837,0.2555404,0.0,0.28270346,0.098921955,1.0,0.4681424,0.24377687,0.20484507,0.5130985,0.0,0.6544706,0.39038897,0.5854575,0.06697628,0.18208411,0.36084157
happy,0.25596598,0.20782666,0.35561413,0.27630952,0.550281,0.0,0.5229524,0.93330854,1.0,0.7712743,0.714915,0.4827164,0.42935708,1.0,0.33970326,0.6150156,0.011208334,0.1132472,0.19253235,0.28909948
fear,0.45162407,0.32710278,0.45575666,0.30627427,0.14389543,0.0,0.32850415,0.0398817,0.0,0.16230787,0.30478278,0.42287767,0.64185303,0.0,0.34003717,0.4453615,0.06641114,0.033914432,0.6379537,0.17940581
happy,0.2533703,0.26044065,0.1287352,0.3186416,0.36766025,0.0,0.3023057,0.79600954,1.0,0.34637365,0.7067489,0.36108443,0.49014947,0.0,0.5333263,0.54601586,0.05803512,0.05856278,0.25599033,0.083156906
neutral,0.24319723,0.31619817,0.38697186,0.60334164,0.06420951,0.0,0.10671447,0.0057012965,1.0,0.047707733,0.27881986,0.27721336,0.43011907,0.0,0.7098142,0.54720074,0.0076794927,0.18622728,0.59608907,0.039661497
neutral,0.34247813,0.14372437,0.29661232,0.3861134,0.075256936,1.0,0.1391832,0.0002764179,0.0,0.048804097,0.20652346,0.2851132,0.41875923,0.0,0.46753478,0.43422097,0.23213576,0.08143298,0.12728037,0.031267267
happy,0.41412628,0.25562787,0.51155096,0.27739188,0.3516152,1.0,0.5556886,0.20375326,1.0,0.79977477,0.5391719,0.52513224,0.5319978,0.0,0.69328284,0.48115277,0.4412544,0.1463773,0.326616,0.67340666
happy,0.27308556,0.30148494,0.4725899,0.26787177,0.52443296,0.0,0.53539777,0.11543985,0.0,0.81734693,0.6142705,0.29464877,0.36621082,0.0,0.34531194,0.51520866,0.8789899,0.104477264,0.053786427,0.5367423
sad,0.4954166,0.17351778,0.16760948,0.3256276,0.40614378,1.0,0.25930914,0.15430713,1.0,0.21293263,0.31067207,0.5364087,0.4485759,0.0,0.32609907,0.5799171,0.42061898,0.3073769,0.15635228,0.5505731
surprise,0.2687863,0.12106716,0.57305914,0.3402918,0.17792647,0.0,0.49453086,0.005103146,0.0,0.19183306,0.24970631,0.07745313,0.39601222,0.0,0.31923524,0.34003937,0.66954625,0.074007146,0.18145722,0.32077125
surprise,0.17608325,0.32165942,0.5235421,0.3337398,0.29999033,1.0,0.37256327,0.6595405,0.0,0.25294283,0.26150158,0.27150798,0.37155166,1.0,0.76329964,0.058637373,0.925686,0.58279985,0.085680924,0.34864467
neutral,0.45256376,0.31871775,0.5639315,0.5482767,0.062206816,0.0,0.13019834,0.014174624,0.0,0.027742032,0.14839028,0.11588165,0.2557846,0.0,0.21651195,0.094802804,0.8141473,0.2238019,0.45073223,0.07856476
disgust,0.23685017,0.28005224,0.28863364,0.45654017,0.26148987,0.0,0.21694018,0.48265836,0.0,0.18471287,0.40281516,0.7329436,0.3960069,0.0,0.43642265,0.49065885,0.19987267,0.20841448,0.17196347,0.1384673
sad,0.33056724,0.3209525,0.06239873,0.46531233,0.19440395,0.0,0.26316613,0.009342315,0.0,0.30179736,0.40267524,0.29916093,0.4577832,0.0,0.5875726,0.28446048,0.079064764,0.05062946,0.18762317,0.07183844
happy,0.49320847,0.3388393,0.64088196,0.38807324,0.32538402,1.0,0.5011896,0.031711224,1.0,0.7567298,0.3872939,0.21107027,0.39023772,0.0,0.6880067,0.28593183,0.8214364,0.038901873,0.43755832,0.48202962
sad,0.35650045,0.2873752,0.4919243,0.2813074,0.4297016,0.0,0.5799417,0.04357449,0.0,0.28680274,0.46888092,0.28518686,0.42314819,0.0,0.3816481,0.5091793,0.19635418,0.094382875,0.41984916,0.4388193
surprise,0.36082834,0.20144664,0.7365341,0.33077496,0.26004463,0.0,0.4288175,0.065832675,1.0,0.16415256,0.27780068,0.15180771,0.34307972,1.0,0.61240786,0.19391142,0.98457295,0.0808473,0.33310616,0.19113024
happy,0.32371587,0.1912706,0.2593596,0.26810646,0.5232946,1.0,0.6957598,0.83108664,1.0,0.7717761,0.6883637,0.56628716,0.33448517,1.0,0.3007993,0.57796055,0.053996198,0.108694024,0.45251325,0.6584136
happy,0.26642355,0.21164225,0.3628307,0.33323383,0.14487514,0.0,0.38345313,0.0014727426,0.0,0.19296089,0.4886753,0.2346074,0.33065894,0.0,0.58686525,0.4628491,0.396564,0.15713404,0.11301366,0.569313
happy,0.422738,0.23416506,0.5422615,0.28398994,0.53638846,0.0,0.520127,0.37655634,1.0,0.74593264,0.64674056,0.24465357,0.4553005,0.0,0.39033988,0.6229073,0.02134326,0.13302636,0.75103986,0.7040252
disgust,0.35278857,0.15351157,0.31750742,0.34136283,0.15387978,0.0,0.14576644,0.3981909,0.0,0.05979708,0.57518554,0.42772457,0.3354469,1.0,0.65390575,0.15866703,0.987387,0.5483878,0.04002346,0.051941443
sad,0.5630098,0.34146422,0.56389856,0.38815764,0.22425039,1.0,0.39099583,0.14304402,0.0,0.32524452,0.24684592,0.16341823,0.41823032,0.0,0.69656193,0.43074703,0.08465305,0.16732478,0.5327197,0.30746529
neutral,0.31171098,0.26875487,0.18601692,0.35167792,0.31766117,1.0,0.3010636,0.54064965,0.0,0.28165245,0.35083506,0.49130327,0.47226155,0.0,0.27215868,0.58071756,0.4084686,0.14691146,0.08014271,0.27722096
sad,0.40807799,0.4477501,0.36008105,0.39079112,0.50031894,1.0,0.40006852,0.008979279,0.0,0.31406626,0.518723,0.16252625,0.53098136,0.0,0.58553624,0.42463213,0.6337193,0.054517657,0.19656461,0.35875103
sad,0.46293396,0.23530062,0.61485213,0.29509094,0.18514024,0.0,0.41800708,0.5514064,0.0,0.13195871,0.49844676,0.29224005,0.3652892,0.0,0.36585328,0.48233604,0.3057283,0.13703023,0.42957956,0.5834081
neutral,0.36001652,0.3319957,0.20486678,0.38806468,0.43462506,1.0,0.33646646,0.10352316,1.0,0.31492707,0.4320657,0.23923405,0.490378,0.0,0.43907082,0.34603932,0.61014676,0.111829594,0.1386087,0.34594336
neutral,0.39929754,0.16409716,0.31863934,0.35379434,0.14702109,0.0,0.21198884,0.015197425,0.0,0.09622638,0.54631436,0.41653216,0.49210462,0.0,0.45228755,0.7117735,0.0022424625,0.054120176,0.13379863,0.05064865
surprise,0.22204538,0.24608822,0.17448099,0.34162387,0.16535951,0.0,0.27157333,0.095106594,1.0,0.19020914,0.5564262,0.49855608,0.39241028,1.0,0.5874101,0.1693914,0.90497464,0.14807475,0.018028246,0.15217036
angry,0.29704540967941284,0.11407782882452011,0.4818662405014038,0.5159081220626831,0.07966909557580948,0.0,0.1499704122543335,0.18003354966640472,0.0,0.027649199590086937,0.5023531317710876,0.5471172332763672,0.37927883863449097,0.0,0.5278908610343933,0.48136624693870544,0.06409457325935364,0.142466738820076,0.12632444500923157,0.04767435044050217
angry,0.3764346241950989,0.2996886074542999,0.40343454480171204,0.2541239857673645,0.10820786654949188,0.0,0.4104200303554535,0.1615934818983078,0.0,0.04344400390982628,0.5021998286247253,0.26030248403549194,0.5215311646461487,0.0,0.729206383228302,0.7360895872116089,0.06943754106760025,0.20791086554527283,0.140310138463974,0.3312811255455017
angry,0.31154799461364746,0.21831242740154266,0.5385444164276123,0.28838181495666504,0.6976495385169983,0.0,0.5093134641647339,0.9759604930877686,0.0,0.7342530488967896,0.407303124666214,0.21823300421237946,0.32332512736320496,1.0,0.22355876863002777,0.1564503014087677,0.9807785749435425,0.1586095243692398,0.17211903631687164,0.31288793683052063
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.14542749524116516,0.2014911025762558,0.5706276893615723,0.3885485827922821,0.08467663824558258,0.0,0.17213544249534607,0.019393695518374443,0.0,0.03863523527979851,0.27922311425209045,0.4362886846065521,0.3724977672100067,0.0,0.6815017461776733,0.4528602659702301,0.0019202205585315824,0.08769925683736801,0.18421921133995056,0.048652686178684235
angry,0.28183120489120483,0.2568436861038208,0.600555956363678,0.38409286737442017,0.12232207506895065,0.0,0.12854228913784027,0.11930305510759354,0.0,0.08100493252277374,0.28467604517936707,0.511290431022644,0.4898277521133423,0.0,0.4524354636669159,0.7987396121025085,0.04047841578722,0.07498074322938919,0.37600573897361755,0.06897661089897156
angry,0.4753510355949402,0.1298302859067917,0.881493330001831,0.25558167695999146,0.27387380599975586,1.0,0.7615156173706055,0.9815531969070435,0.0,0.3004244565963745,0.47417086362838745,0.484916090965271,0.2460041046142578,1.0,0.35178878903388977,0.009076704271137714,0.9999306201934814,0.9208441972732544,0.18479463458061218,0.7389591336250305
angry,0.4187110662460327,0.36398208141326904,0.47201526165008545,0.5128476619720459,0.1767740249633789,0.0,0.18971966207027435,0.011272486299276352,0.0,0.1276882439851761,0.2948664426803589,0.2531484365463257,0.4472050666809082,1.0,0.5213471055030823,0.03954378515481949,0.986205518245697,0.5400793552398682,0.3094186782836914,0.05479223653674126
angry,0.5985013842582703,0.49565792083740234,0.18797734379768372,0.3920401930809021,0.06923642009496689,0.0,0.1701877862215042,0.02222277969121933,0.0,0.057190243154764175,0.3607429265975952,0.6751956939697266,0.4332544207572937,0.0,0.5953965187072754,0.4034598469734192,0.043096404522657394,0.2725134491920471,0.40584081411361694,0.16035397350788116
angry,0.29687002301216125,0.27370554208755493,0.49681946635246277,0.4051891267299652,0.10550326853990555,0.0,0.13009406626224518,0.029204925522208214,1.0,0.10531450808048248,0.48777419328689575,0.30548056960105896,0.48251959681510925,1.0,0.6469120979309082,0.5143441557884216,0.6980745196342468,0.17614807188510895,0.6263427138328552,0.03044399619102478
angry,0.489867240190506,0.31574657559394836,0.1206827238202095,0.4427852928638458,0.0583476759493351,0.0,0.09873814880847931,0.00048188440268859267,1.0,0.02134293131530285,0.5337269306182861,0.38306769728660583,0.5314165949821472,0.0,0.6527729630470276,0.3879237771034241,0.4835606515407562,0.2876719832420349,0.04058988019824028,0.031119033694267273
angry,0.688068151473999,0.23466123640537262,0.6154783964157104,0.25293421745300293,0.12445227801799774,0.0,0.34443312883377075,0.0044890535064041615,0.0,0.025773910805583,0.16289326548576355,0.2895366847515106,0.48969221115112305,0.0,0.460894912481308,0.3232627511024475,0.29652947187423706,0.29035064578056335,0.2072659432888031,0.6356842517852783
angry,0.6881983876228333,0.5277196764945984,0.5324259400367737,0.49346551299095154,0.1549515277147293,0.0,0.15011544525623322,0.15458178520202637,1.0,0.11389028280973434,0.38402312994003296,0.2152964174747467,0.5113029479980469,0.0,0.4947564899921417,0.5558512210845947,0.6125813126564026,0.40032389760017395,0.3067611753940582,0.08685537427663803
angry,0.47674766182899475,0.5496731400489807,0.3531586825847626,0.2660171091556549,0.9355123043060303,1.0,0.5618272423744202,0.7786803841590881,0.0,0.9558774828910828,0.6581484079360962,0.6862936615943909,0.37704652547836304,1.0,0.19265255331993103,0.14007654786109924,0.9989981055259705,0.36085212230682373,0.09982772171497345,0.8370774984359741
angry,0.41540130972862244,0.2891276776790619,0.23524343967437744,0.3772689700126648,0.04889581725001335,0.0,0.14329375326633453,0.039032287895679474,0.0,0.044824857264757156,0.11283933371305466,0.20058228075504303,0.3601886034011841,0.0,0.34571573138237,0.2468188852071762,0.0027595965657383204,0.05720782279968262,0.35716667771339417,0.11957035958766937
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.7084042429924011,0.6584924459457397,0.35054007172584534,0.21846288442611694,0.2650504410266876,0.0,0.3389555811882019,0.005891976412385702,1.0,0.21532966196537018,0.784416139125824,0.17877182364463806,0.6055821180343628,0.0,0.8630689978599548,0.7687838673591614,0.024884428828954697,0.3522263765335083,0.1596105843782425,0.7339769601821899
angry,0.3300034999847412,0.1953449249267578,0.25330448150634766,0.446294367313385,0.09991717338562012,0.0,0.13758106529712677,0.0018366011790931225,1.0,0.09395155310630798,0.39062419533729553,0.38040992617607117,0.5630806088447571,0.0,0.72556471824646,0.4705723822116852,0.05221051350235939,0.030880054458975792,0.36314913630485535,0.056658338755369186
angry,0.504689633846283,0.1305399388074875,0.6895960569381714,0.24072888493537903,0.8167755007743835,1.0,0.5330455303192139,0.9039290547370911,0.0,0.500684916973114,0.6667687296867371,0.3394624888896942,0.22537846863269806,1.0,0.1348387897014618,0.014982033520936966,0.999175488948822,0.48169204592704773,0.03532978892326355,0.8247057795524597
angry,0.3148711025714874,0.33480602502822876,0.36652493476867676,0.41879114508628845,0.03936675190925598,0.0,0.10335995256900787,0.2351207733154297,0.0,0.019638748839497566,0.2670497000217438,0.7051655650138855,0.2951757311820984,0.0,0.7634173631668091,0.5947887301445007,0.8233142495155334,0.8634838461875916,0.47905731201171875,0.056466542184352875
angry,0.29319411516189575,0.07876569032669067,0.4782958924770355,0.39684244990348816,0.044921256601810455,0.0,0.13983875513076782,0.08137752115726471,0.0,0.04822111129760742,0.43176141381263733,0.20953454077243805,0.5536750555038452,0.0,0.5498239398002625,0.6083338856697083,0.005355386063456535,0.06999839097261429,0.4590442180633545,0.06244084611535072
angry,0.36809107661247253,0.08404301851987839,0.8270218372344971,0.26628968119621277,0.07410646975040436,0.0,0.5540758967399597,0.39386147260665894,0.0,0.04759699106216431,0.6018426418304443,0.2807554304599762,0.5303485989570618,0.0,0.7678744792938232,0.5101653933525085,0.017102407291531563,0.08689247816801071,0.25948408246040344,0.7340215444564819
angry,0.2761177122592926,0.18063607811927795,0.715095043182373,0.3650991916656494,0.16039620339870453,0.0,0.17400875687599182,0.560403048992157,0.0,0.060365233570337296,0.2463999092578888,0.7146225571632385,0.7229409217834473,0.0,0.6700641512870789,0.557747483253479,0.31875038146972656,0.11417665332555771,0.369596391916275,0.20277510583400726
angry,0.6593675017356873,0.5252081751823425,0.11687475442886353,0.36859333515167236,0.06497978419065475,0.0,0.220014750957489,0.007395862136036158,0.0,0.07151156663894653,0.6630305647850037,0.15033502876758575,0.5897352695465088,0.0,0.5329850912094116,0.8423681855201721,0.0064360047690570354,0.0794878602027893,0.6252664923667908,0.16347508132457733
angry,0.580031156539917,0.5753756165504456,0.10592981427907944,0.594728946685791,0.07697055488824844,0.0,0.21960654854774475,0.02778051793575287,0.0,0.11376962810754776,0.39461177587509155,0.3052627146244049,0.4868943393230438,0.0,0.7498710751533508,0.31312867999076843,0.9272242784500122,0.291992723941803,0.3718760907649994,0.12667912244796753
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.23889100551605225,0.14814774692058563,0.6498306393623352,0.42975056171417236,0.3829233944416046,1.0,0.21052484214305878,0.3102489411830902,0.0,0.34649911522865295,0.7207841277122498,0.521199643611908,0.5092355608940125,1.0,0.5151708722114563,0.041542623192071915,0.9859508872032166,0.33319225907325745,0.04774219170212746,0.04781324043869972
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.18697945773601532,0.12900011241436005,0.3451107442378998,0.3419302701950073,0.17082995176315308,0.0,0.5185860991477966,0.4459055960178375,0.0,0.1651887148618698,0.6684207320213318,0.2121703326702118,0.4846789538860321,0.0,0.5583703517913818,0.7155252695083618,0.057156600058078766,0.1408292055130005,0.18280375003814697,0.16611523926258087
angry,0.3276222348213196,0.11724505573511124,0.5795735120773315,0.3759861886501312,0.19608259201049805,1.0,0.30468642711639404,0.686403214931488,1.0,0.2933138310909271,0.5280566215515137,0.36820188164711,0.522456705570221,1.0,0.6887726187705994,0.07217256724834442,0.9981532692909241,0.5679671764373779,0.15189090371131897,0.11404482275247574
angry,0.4235418140888214,0.22556142508983612,0.30446863174438477,0.3562071621417999,0.0914798304438591,0.0,0.12784186005592346,0.010586079210042953,0.0,0.07364337891340256,0.25795239210128784,0.7118136286735535,0.466310054063797,0.0,0.3934386670589447,0.6241768002510071,0.01688261702656746,0.19931016862392426,0.37667617201805115,0.04951216280460358
angry,0.25675246119499207,0.17315371334552765,0.41474688053131104,0.33150359988212585,0.20669344067573547,0.0,0.39238303899765015,0.04034479334950447,0.0,0.37514305114746094,0.3500225841999054,0.40229886770248413,0.3903161585330963,0.0,0.5781888961791992,0.436608225107193,0.8651320934295654,0.27754244208335876,0.5385889410972595,0.6700238585472107
angry,0.2724420726299286,0.3546179234981537,0.4830239713191986,0.3989338278770447,0.2783375084400177,0.0,0.23809508979320526,0.12211924046278,1.0,0.27277764678001404,0.6480297446250916,0.12854333221912384,0.4773554801940918,0.0,0.4892393946647644,0.5183563828468323,0.10240854322910309,0.05478791147470474,0.6524642109870911,0.06020317226648331
angry,0.3631860017776489,0.4736999273300171,0.1945636123418808,0.4585672914981842,0.0842137336730957,0.0,0.19679827988147736,0.006514501292258501,0.0,0.07651984691619873,0.3422560393810272,0.21284981071949005,0.3834072947502136,0.0,0.626533567905426,0.23471686244010925,0.9436634182929993,0.07021856307983398,0.1714979112148285,0.2794988453388214
angry,0.36010968685150146,0.2553711533546448,0.45594334602355957,0.32883211970329285,0.21931670606136322,0.0,0.15747705101966858,0.003084410447627306,1.0,0.15552376210689545,0.3132552206516266,0.6943058967590332,0.4773474335670471,0.0,0.24226436018943787,0.631016731262207,0.3224869966506958,0.15905462205410004,0.2972770929336548,0.0566718615591526
angry,0.42305779457092285,0.4175983965396881,0.2618655860424042,0.5311369895935059,0.2178458869457245,0.0,0.17499572038650513,0.5124577879905701,0.0,0.1951141059398651,0.19717007875442505,0.27466288208961487,0.3086153268814087,1.0,0.34861406683921814,0.011552447453141212,0.9998180270195007,0.7886551022529602,0.05685891583561897,0.12288128584623337
angry,0.5291001796722412,0.6274527311325073,0.17100904881954193,0.41556283831596375,0.17661622166633606,1.0,0.24040044844150543,0.01045981328934431,0.0,0.2782883644104004,0.2345159649848938,0.0900736078619957,0.35299429297447205,1.0,0.3414894640445709,0.03773440420627594,0.9992005228996277,0.4523114562034607,0.0373239740729332,0.12309353798627853
angry,0.3307152986526489,0.3247520625591278,0.33944636583328247,0.5806288719177246,0.05692996829748154,0.0,0.18043212592601776,0.032365597784519196,1.0,0.045326512306928635,0.27540671825408936,0.34662264585494995,0.3591930866241455,0.0,0.2655104100704193,0.19471417367458344,0.09373589605093002,0.16974343359470367,0.2512272000312805,0.07169589400291443
angry,0.46475476026535034,0.21362340450286865,0.32265305519104004,0.3850052058696747,0.573215901851654,1.0,0.3944344222545624,0.199948251247406,1.0,0.5320225954055786,0.6270862221717834,0.3721342980861664,0.3542415201663971,1.0,0.4421830177307129,0.011419807560741901,0.9996341466903687,0.8468411564826965,0.009364870376884937,0.10609281808137894
angry,0.31893083453178406,0.14873245358467102,0.7990579605102539,0.24277804791927338,0.24992869794368744,1.0,0.6674114465713501,0.9888917803764343,0.0,0.11346864700317383,0.505797803401947,0.7845731973648071,0.29340827465057373,1.0,0.5045459866523743,0.029066409915685654,0.9998513460159302,0.6654831767082214,0.20187216997146606,0.6549671292304993
angry,0.3049687147140503,0.3417236804962158,0.7224628925323486,0.25129586458206177,0.5881834030151367,1.0,0.6580439805984497,0.8947004079818726,1.0,0.6213238835334778,0.7360049486160278,0.4263422191143036,0.32805556058883667,1.0,0.5946164131164551,0.2646181881427765,0.9834281802177429,0.6322818398475647,0.10374820977449417,0.1651531159877777
angry,0.5337815880775452,0.21837931871414185,0.4538663327693939,0.25568297505378723,0.23322425782680511,0.0,0.4838758409023285,0.011262504383921623,0.0,0.07644668966531754,0.5108585357666016,0.645724892616272,0.4289172887802124,1.0,0.7231114506721497,0.1838802844285965,0.9703205227851868,0.5422221422195435,0.15493448078632355,0.42830589413642883
angry,0.38890212774276733,0.24375556409358978,0.3629809021949768,0.241426020860672,0.7123584747314453,1.0,0.4851631820201874,0.9773007035255432,1.0,0.8397615551948547,0.7853941321372986,0.22950118780136108,0.29358747601509094,1.0,0.3571107089519501,0.010091629810631275,0.9996761083602905,0.7331411242485046,0.08502011001110077,0.6792338490486145
angry,0.41708895564079285,0.28495267033576965,0.17673653364181519,0.32640954852104187,0.8009655475616455,1.0,0.4763464629650116,0.8477090001106262,1.0,0.7454193830490112,0.3162768483161926,0.1759588122367859,0.2899799644947052,1.0,0.21688628196716309,0.040021657943725586,0.9986390471458435,0.18364489078521729,0.056722138077020645,0.7895444631576538
angry,0.5995360612869263,0.5942485332489014,0.3195646107196808,0.33747243881225586,0.18262554705142975,0.0,0.3091619610786438,0.00596710154786706,1.0,0.18033798038959503,0.3854781687259674,0.39259010553359985,0.5429577231407166,0.0,0.25257232785224915,0.6390979886054993,0.12878507375717163,0.20135699212551117,0.43242931365966797,0.7586479783058167
angry,0.5354655981063843,0.2765909433364868,0.274380624294281,0.39292973279953003,0.13447488844394684,1.0,0.20463041961193085,0.011430187150835991,1.0,0.06261468678712845,0.4143582284450531,0.27188873291015625,0.5249855518341064,0.0,0.3920767605304718,0.34298309683799744,0.3710712194442749,0.3438745439052582,0.5778756141662598,0.10770973563194275
angry,0.2919190227985382,0.2903619408607483,0.1826663464307785,0.6417367458343506,0.0997948944568634,0.0,0.14510579407215118,0.048538245260715485,1.0,0.07121670991182327,0.25631341338157654,0.26787739992141724,0.26978200674057007,1.0,0.40938428044319153,0.025987369939684868,0.9985154271125793,0.6702430844306946,0.2561086118221283,0.08510665595531464
angry,0.4966129958629608,0.30820077657699585,0.5933429002761841,0.29854732751846313,0.6526546478271484,1.0,0.6051763892173767,0.36835208535194397,0.0,0.6338374018669128,0.7585136890411377,0.225347101688385,0.5760696530342102,1.0,0.3689804971218109,0.837935745716095,0.7154013514518738,0.10361329466104507,0.3442227840423584,0.19750764966011047
angry,0.33109050989151,0.09827318787574768,0.7187193036079407,0.31868910789489746,0.10386831313371658,1.0,0.155897855758667,0.024246787652373314,0.0,0.05802604928612709,0.375959575176239,0.2026209533214569,0.41753795742988586,0.0,0.5524692535400391,0.22748738527297974,0.9829819798469543,0.6893104314804077,0.040688104927539825,0.08747770637273788
angry,0.6112204194068909,0.7209787964820862,0.18374870717525482,0.492073655128479,0.14979740977287292,0.0,0.2684916853904724,0.27640992403030396,0.0,0.2080152928829193,0.44331538677215576,0.75751793384552,0.48365962505340576,1.0,0.5546013116836548,0.6101481914520264,0.14014074206352234,0.25316208600997925,0.2463700920343399,0.2788075804710388
angry,0.3802811801433563,0.13445177674293518,0.700856626033783,0.28255510330200195,0.04519040137529373,0.0,0.15335407853126526,0.023491304367780685,0.0,0.01832537353038788,0.27092093229293823,0.5971933007240295,0.4404641389846802,0.0,0.4587360918521881,0.7353299856185913,0.01972188986837864,0.3629726767539978,0.374671071767807,0.4736286699771881
